Shard,rmse,mae,r2,wape,hit_rate,balanced_accuracy,macro_f1,correlation,ic,shard,fold,train_rows,test_rows,params_json
Shard 2,0.1296085505162399,0.1110963376960031,-19.38661646908927,403.4237828993498,0.6,0.5,0.4886363636363636,0.2410017158923795,0.4815226451792165,1,26,1865,60,"{""vmd_K"": 7, ""vmd_alpha"": 1000, ""window_size"": 30, ""lstm_hidden"": 64, ""lstm_layers"": 1, ""dropout"": 0.15517742125029907, ""use_attention"": false, ""ensemble_hidden"": 64, ""lr"": 0.0009942101702315749, ""batch_size"": 32, ""epochs"": 40}"
Shard 2,0.1159281527624092,0.0911848750769339,-1.3460283673227136,66.47126724536047,0.8833333333333333,0.8611111111111112,0.7601370645345518,0.2087825578310083,0.1455959988885801,1,27,1925,60,"{""vmd_K"": 7, ""vmd_alpha"": 1000, ""window_size"": 30, ""lstm_hidden"": 64, ""lstm_layers"": 1, ""dropout"": 0.15517742125029907, ""use_attention"": false, ""ensemble_hidden"": 64, ""lr"": 0.0009942101702315749, ""batch_size"": 32, ""epochs"": 40}"
Shard 2,0.081693571941037,0.0585155394215581,-0.5789267028113225,113.65087529148434,0.5666666666666667,0.5085714285714286,0.466484268125855,0.4151492612968966,0.437366416950395,1,28,1985,60,"{""vmd_K"": 7, ""vmd_alpha"": 1000, ""window_size"": 30, ""lstm_hidden"": 64, ""lstm_layers"": 1, ""dropout"": 0.15517742125029907, ""use_attention"": false, ""ensemble_hidden"": 64, ""lr"": 0.0009942101702315749, ""batch_size"": 32, ""epochs"": 40}"
Shard 3,0.0910274752522008,0.0685608829424361,-0.196147819182813,103.00326637731854,0.55,0.5340909090909092,0.5107218363032316,0.1250402137292575,0.06888879978854,2,1,365,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.0427168732713737,0.0327432313581218,-0.2674347545238793,73.17738928757304,0.8666666666666667,0.7201309328968903,0.76,0.2213059373429091,0.1159766601833842,2,2,425,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.047430601180899,0.0388721835051321,-0.9098912260874716,32.31530863380269,1.0,,1.0,0.519142263479822,0.5466266541730098,2,3,485,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.1119952321851506,0.094354793367928,-0.2398965461291402,95.2966152274497,0.7666666666666667,0.7586649550706033,0.7435897435897436,0.5783066888516337,0.5996665740483469,2,4,545,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.2234804449722738,0.1779578570515241,-2.042591717685939,140.47283433180752,0.35,0.4772727272727273,0.2592592592592592,-0.5560700233417857,-0.5339816615726591,2,5,605,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.3205018683193102,0.284811164554741,-2.294101202963614,77.75359923007646,0.9333333333333332,0.4912280701754385,0.4827586206896552,0.1261066477743406,0.1489302584051125,2,6,665,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.1466061599316575,0.1207654484075193,-1.6743162093518895,120.32791040590378,0.4166666666666667,0.6018518518518519,0.3777777777777777,0.3541185457387087,0.3734926368435677,2,7,725,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.2364602971522292,0.1973822350961486,-1.4088297170367845,119.92825526797132,0.4,0.4888888888888889,0.3973214285714286,-0.0220893652646826,0.0110036679062887,2,8,785,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.1112780587414457,0.0965660734575878,-0.5203350230768424,98.87209527016472,0.8833333333333333,0.5,0.4690265486725664,-0.004566167746908,-0.0559599888858016,2,9,845,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.4333934547998008,0.3751039730347364,-0.4330641171853471,94.9522828132214,0.6666666666666666,0.7315875613747954,0.6336996336996337,0.4938836614059336,0.4975826618505141,2,10,905,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.156078924272684,0.1246266515250176,-1.2343613727904603,71.71108108903182,0.5666666666666667,,0.3617021276595745,0.5822885970245787,0.4112253403723257,2,11,965,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.1594868334849608,0.1106684300155689,-0.6745309508421036,97.35332749041042,0.6666666666666666,0.5,0.4,-0.4273536580712052,-0.308363434287302,2,12,1025,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.4166356209491336,0.3879747823800963,-4.189678274606901,128.00048227172726,0.2,0.5789473684210527,0.1919191919191919,0.5768627742990061,0.6410669630452905,2,13,1085,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.242044494890031,0.1918048819552189,0.2865722151927788,85.2994011479681,0.6833333333333333,0.6924360400444939,0.6622222222222223,0.6724229565378428,0.6379549874965269,2,14,1145,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.3597728171322682,0.3170625454154905,-0.6076485845349848,116.24627294192582,0.3666666666666666,0.5,0.2682926829268293,0.7729293341795289,0.6186718532925813,2,15,1205,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.190705533586531,0.1732620493042653,-0.4523617456741395,69.84732890091223,0.6166666666666667,0.8050847457627119,0.4189473684210526,0.8663792140073207,0.8725757154765215,2,16,1265,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.1480952612246407,0.1131027675961715,-3.6033271869883583,161.89782671303308,0.4166666666666667,0.3444444444444444,0.3516517443655449,-0.2749536849658466,-0.2925257015837733,2,17,1325,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.3843383096875816,0.317952864710862,-6.821364976975204,124.5037256657439,0.2833333333333333,,0.2207792207792207,-0.7000645840919377,-0.6966379549874967,2,18,1385,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.2014960644793157,0.1535043358429859,0.621864308000274,43.13541447500218,0.9166666666666666,0.9418604651162792,0.9050332383665716,0.8271348247983318,0.8078355098638512,2,19,1445,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.2133890157120505,0.1693264399634451,-0.8249334522838996,94.72510186457276,0.6333333333333333,0.5990180032733223,0.5634920634920635,0.0111478737324918,0.0624062239510975,2,20,1505,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.1327476055507268,0.1124413096296046,-3.3453607394435814,207.0657363402236,0.85,0.7658730158730158,0.7953770367563471,0.4513106923542285,0.2977493748263407,2,21,1565,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.1054199983863406,0.0900160463430848,-12.56366126072474,261.82540793110866,0.3333333333333333,0.2592592592592592,0.2673992673992674,0.2583616802879956,0.2604612392331203,2,22,1625,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.0993847670998497,0.0734163690379001,-1.8029481138553087,64.6583680108205,0.9166666666666666,0.9576271186440678,0.6207332490518331,-0.1398827865645306,-0.0600166712975826,2,23,1685,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.1285430998890773,0.1126926974804748,-0.0455976188744962,83.2593025953123,0.7166666666666667,0.6413043478260869,0.6303008336353751,0.4535241124191886,0.5170325090302863,2,24,1745,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.1197074418645657,0.1082643305316008,-4.539737663207656,185.97679765642943,0.2666666666666666,0.4452690166975881,0.2666666666666666,0.1349871660696704,0.2128368991386496,2,25,1805,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.0466731284135729,0.0366188529307967,-1.643696943455172,132.97392588404327,0.5666666666666667,0.5875,0.5588235294117647,0.1498251156162384,0.1036954709641567,2,26,1865,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.0753591917454096,0.0596477718926392,0.0086479902236928,43.481585983648245,0.8833333333333333,0.4907407407407407,0.4690265486725664,0.4026240688375999,0.3032509030286191,2,27,1925,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 3,0.0613664256703692,0.0517085149441434,0.109061235786246,100.43004031950564,0.6333333333333333,0.5885714285714285,0.576379974326059,0.4339421313354339,0.5697983171279456,2,28,1985,60,"{""vmd_K"": 5, ""vmd_alpha"": 2000, ""window_size"": 40, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.21565581051201643, ""use_attention"": true, ""ensemble_hidden"": 32, ""lr"": 0.0031558654140413723, ""batch_size"": 16, ""epochs"": 40}"
Shard 4,0.0745385852096021,0.0620340825634826,0.1979486966447091,93.19764939614024,0.6333333333333333,0.6107954545454546,0.5875,0.46570501585513,0.0974069822535051,3,1,365,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.0765929588596722,0.0622237588886491,-3.074782133844142,139.06300747562926,0.35,0.5851063829787234,0.3454545454545454,0.0541114837718313,0.1208113364823562,3,2,425,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.1012356165653981,0.0872589153101333,-7.700777029882717,72.54027237563137,0.8666666666666667,,0.4642857142857143,-0.2609114544313192,-0.2534178063266494,3,3,485,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.1113961064825113,0.0911521061393913,-0.2266662165410193,92.06195971480808,0.6833333333333333,0.5,0.4059405940594059,0.2566991341431538,0.2227285357043623,3,4,545,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.1418572190989745,0.1203395393475622,-0.2259351793080584,94.99123249973616,1.0,1.0,1.0,0.7377743614291712,0.5330925257015839,3,5,605,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.3090795455907782,0.2719771973400907,-2.06348908105898,74.24991936240023,0.9333333333333332,0.4912280701754385,0.4827586206896552,0.2339928097270299,0.2326201722700751,3,6,665,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.1614973667641762,0.1381969236013257,-2.245183139222867,137.69623067483644,0.3166666666666666,0.5462962962962963,0.3009377664109122,0.0799898926728083,0.1482078355098638,3,7,725,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.2390262944558538,0.1920759798741755,-1.461393196835838,116.70420660691624,0.4833333333333333,0.6111111111111112,0.4820384294068504,0.1192978923779628,0.1767255754646371,3,8,785,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.1759576517559456,0.1449866382480928,-2.801338407847592,148.4489551712216,0.2666666666666666,0.4609164420485175,0.2592592592592592,-0.0425605480996717,0.0319533203667685,3,9,845,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.4783557371858435,0.4139120453296329,-0.745833808349619,104.7759992248834,0.4333333333333333,0.6382978723404256,0.4333333333333333,0.4421733804715461,0.343651014170603,3,10,905,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.1127623055104158,0.0893975982356635,-0.1662530217050271,51.44002777732856,1.0,,1.0,0.2534577753074681,0.2746318421783829,3,11,965,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.1750379460375167,0.1226048449330356,-1.017009413986958,107.8536093716848,0.6666666666666666,0.5,0.4,-0.540316177978544,-0.4414003889969436,3,12,1025,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.3824386304269959,0.3557524801531257,-3.372714755097907,117.36971343758982,0.35,0.6578947368421053,0.3066666666666666,0.6870732730585662,0.6591831064184498,3,13,1085,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.2569142348483727,0.2024125478405319,0.1962223311730351,90.01683867286998,0.6833333333333333,0.6813125695216908,0.6811188811188811,0.5021930644078335,0.5124756876910255,3,14,1145,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.3437002212115123,0.2981626279955601,-0.4672159924141468,109.31689894066056,0.3666666666666666,0.5,0.2682926829268293,0.6860045748543037,0.6251736593498196,3,15,1205,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.2439714819938126,0.1776497646696448,-1.376984447510265,71.61615363477566,0.8166666666666667,0.4152542372881356,0.4495412844036697,0.2867455790079107,0.298638510697416,3,16,1265,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.1639621228019115,0.1387611175217825,-4.642565181625384,198.6257616547377,0.65,0.4777777777777777,0.4694736842105263,-0.1159378474966591,-0.2347318699638788,3,17,1325,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.4219998019503267,0.3393944650666567,-8.429305247204606,132.8998101953172,0.35,,0.2592592592592592,-0.6122813525584786,-0.606168380105585,3,18,1385,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.2579365250201221,0.2075533047424812,0.3803588874015881,58.32341983408833,0.85,0.8242134062927496,0.8184873949579832,0.6326407506866328,0.6885245901639346,3,19,1445,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.3070615359945871,0.2515672909795544,-2.778798618314791,140.73252392820257,0.35,0.4738134206219312,0.3483709273182957,0.0489661447346763,0.1448735759933315,3,20,1505,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.1495247222459613,0.1067947355710787,-4.513132782500004,196.66731587465088,0.7,0.6587301587301587,0.6534017971758665,0.1548832056885195,0.08841344818005,3,21,1565,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.124624313392622,0.0883965997368107,-17.95555400771204,257.11500033673025,0.5333333333333333,0.4444444444444444,0.4034090909090909,0.1624061276861421,0.3457071408724646,3,22,1625,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.1283213385980664,0.0860297688439377,-3.6727567396313328,75.76708745873232,0.9333333333333332,0.9661016949152542,0.6491228070175439,0.0930410315900129,0.0399555432064462,3,23,1685,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.1709913423469289,0.124806262338221,-0.8501855767088742,92.20901259913728,0.8,0.7453416149068324,0.7333333333333334,0.3529681776882286,0.4550152820227842,3,24,1745,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.0871800036868922,0.0621189241869508,-1.9381953355527903,106.70807769674023,0.6833333333333333,0.4183673469387755,0.4059405940594059,-0.0673553358427871,0.1105862739649903,3,25,1805,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.119628563983936,0.1106646378425718,-16.367912573893882,401.8561525745329,0.65,0.5,0.4352308381891528,0.6939422132603252,0.7129758266185052,3,26,1865,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
Shard 4,0.0968633800731518,0.0713475477873523,-0.6378520449119658,52.01040098232148,0.9666666666666668,0.9074074074074074,0.9074074074074074,0.4105624763234011,0.448791330925257,3,27,1925,60,"{""vmd_K"": 6, ""vmd_alpha"": 2000, ""window_size"": 30, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""dropout"": 0.2983453697468538, ""use_attention"": true, ""ensemble_hidden"": 64, ""lr"": 0.0017186144969043259, ""batch_size"": 32, ""epochs"": 40}"
